-0.21912172	0.18008588	0.25965643	0.5118087	-0.1962687	0.25449663	0.03787273	0.20984064	0.005029781	-0.32053816	-0.04045835	0.32703185	0.2995374	0.15947805	0.037303086	-0.12488266
-0.10608446	0.17683092	0.30879873	0.5235083	-0.13941696	0.48154244	-0.15820493	0.0758356	0.10384516	-0.3552483	-0.19861554	0.24471304	0.14529656	0.22129604	0.19972534	-0.32319006
-0.20894215	0.24416552	-0.017107014	0.15340982	-0.04894851	0.5108678	-0.14553851	0.30393264	0.23147382	-0.11377021	-0.30318084	-0.13611425	0.21124451	0.29837653	0.12100606	-0.40225548
-0.10014699	-0.09516343	0.17237534	0.20937505	-0.3139277	0.15188813	0.057787262	0.11113016	0.26142108	-0.34401596	0.11398377	0.13293304	-0.057123087	-0.100423746	0.06267703	0.004494999
0.049715135	-0.08289041	0.14728795	-0.17056103	-0.09696191	0.3439133	-0.39593744	0.08647	0.21390688	0.016868448	-0.03553904	-0.12862048	-0.27537474	0.074345216	0.39848578	-0.3783014
-0.5111902	0.54241437	-0.46829954	-0.24740547	0.24536009	0.4478538	0.15140916	0.5457217	0.33718178	0.3366622	-0.4518701	-0.40015498	0.60300285	0.4248453	-0.3289582	-0.27562085
-0.17057294	0.10897537	0.24268493	0.4528374	-0.094227515	0.35606226	-0.036105596	0.07447152	0.055345956	-0.35125074	-0.1286316	0.21332897	0.17184001	0.13564225	0.040011942	-0.12960231
-0.10773086	0.23479412	0.21854673	0.29510117	-0.0633661	0.3360837	-0.12640823	0.13451566	-0.021975858	-0.22452302	-0.14653124	0.13127716	0.18210694	0.2784419	0.15248133	-0.24051611
-0.011662034	-0.079107404	0.19887929	-0.12312824	-0.39640048	-0.19011028	0.1697664	0.09471317	0.25596106	-0.18595618	0.3139703	0.03684978	-0.025464296	-0.30035555	-0.062219657	0.17119922
-0.15985249	0.0845665	0.10566613	0.19925305	-0.25865942	0.06315394	0.16804618	0.20857365	0.15900029	-0.21473359	0.11966611	0.1414452	0.11738995	-0.061824504	-0.02858357	0.03774667
-0.39043674	0.3420879	-0.014290376	0.6786247	-0.31978273	0.016558347	0.38081396	0.29296175	0.1177313	-0.47735348	0.03270303	0.44069013	0.53354657	-0.06755781	-0.31710586	0.3385765
-0.0069020228	0.11562251	0.17825454	0.22189675	-0.15676396	0.15777765	-0.0679149	0.05710343	0.00033306383	-0.15746042	0.017358378	0.17596313	0.046707645	0.05650148	0.08971383	-0.14080115
0.28730625	-0.5044874	0.3233085	-0.1692462	-0.43365863	-0.3708723	0.061658356	-0.18266056	0.42345634	-0.34145617	0.47853294	0.04659689	-0.441235	-0.5305132	0.14578362	0.15926099
